Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
1.018,-4478.428710938,-3.062640429,0
1.020,-4478.678710938,-2.576705933,0
1.022,-4478.491699219,-1.858567953,0
1.024,-4462.317382813,11.134464264,0
1.026,-4462.391601563,8.602087975,0
1.028,-4469.893554688,0.855697215,0
1.030,-4468.885253906,1.449674010,0
1.032,-4476.033203125,-4.431818485,0
1.034,-4477.452636719,-4.551051140,0
1.036,-4472.405273438,0.386080533,0
1.038,-4469.837402344,2.297548771,0
1.040,-4458.701660156,10.448185921,0
1.042,-4453.192382813,12.411071777,0
1.044,-4458.301757813,5.679040432,0
1.046,-4469.115722656,-3.993920565,0
1.048,-4474.605957031,-7.376530647,0
1.050,-4475.986328125,-6.810853004,0
1.052,-4485.395507813,-12.615244865,0
1.054,-4479.885253906,-5.525867462,0
1.056,-4471.386718750,2.311868668,0
1.058,-4481.310058594,-5.919808388,0
1.060,-4468.856445313,5.081799507,0
1.062,-4460.783203125,10.231277466,0
1.064,-4470.529785156,0.376937211,0
1.066,-4473.570312500,-2.071382523,0
1.068,-4470.166015625,1.036459208,0
1.070,-4469.204101563,1.554504156,0
1.072,-4466.855957031,3.035396814,0
1.074,-4467.215332031,2.081133842,0
1.076,-4470.391113281,-0.851242423,0
1.078,-4474.659179688,-3.981595278,0
1.080,-4478.077636719,-5.755782127,0
1.082,-4483.147460938,-8.419760704,0
1.084,-4485.037109375,-8.018266678,0
1.086,-4483.620117188,-5.134280682,0
1.088,-4481.563964844,-2.394187212,0
1.090,-4482.103027344,-2.281219721,0
1.092,-4481.237792969,-1.101171136,0
1.094,-4475.440917969,3.652014732,0
1.096,-4472.449218750,5.167240143,0
1.098,-4477.659179688,-0.033132650,0
1.100,-4482.123046875,-3.497832775,0
1.102,-4481.240234375,-2.033748150,0
1.104,-4478.135253906,0.833349407,0
1.106,-4469.544433594,7.329478264,0
1.108,-4460.783203125,12.515103340,0
1.110,-4460.902343750,9.640930176,0
1.112,-4468.790527344,1.363314152,0
1.114,-4485.124511719,-11.643458366,0
1.116,-4487.520507813,-10.919504166,0
1.118,-4484.376953125,-6.047971725,0
1.120,-4492.395019531,-10.940224648,0
1.122,-4486.649902344,-4.040431976,0
1.124,-4476.772949219,4.539566040,0
1.126,-4474.943359375,4.953398228,0
1.128,-4473.784179688,4.754301071,0
1.130,-4486.914062500,-6.514341354,0
1.132,-4490.910156250,-8.174440384,0
1.134,-4486.083984375,-2.604485750,0
1.136,-4483.798339844,-0.247988135,0
1.138,-4487.364746094,-2.966668606,0
1.140,-4487.739257813,-2.598669529,0
1.142,-4486.934082031,-1.394670486,0
1.144,-4488.759277344,-2.504529715,0
1.146,-4488.226562500,-1.533677697,0
1.148,-4489.327636719,-2.049060822,0
1.150,-4494.191406250,-5.376451492,0
1.152,-4489.480957031,-0.518057704,0
1.154,-4489.091308594,-0.099809833,0
1.156,-4492.330566406,-2.597249031,0
1.158,-4493.148925781,-2.656491280,0
1.160,-4491.096191406,-0.469698548,0
1.162,-4496.483886719,-4.555689335,0
1.164,-4507.253906250,-11.919794083,0
1.166,-4505.300292969,-7.751170635,0
1.168,-4501.228027344,-2.861294985,0
1.170,-4504.716796875,-4.938819885,0
1.172,-4504.344726563,-3.551977873,0
1.174,-4492.983398438,6.073961258,0
1.176,-4485.211425781,10.768850327,0
1.178,-4485.794433594,7.922036171,0
1.180,-4487.190429688,5.076005936,0
1.182,-4496.535644531,-3.320565462,0
1.184,-4506.489257813,-10.324174881,0
1.186,-4517.645507813,-16.707000732,0
1.188,-4518.442382813,-13.613861084,0
1.190,-4497.559082031,5.654023647,0
1.192,-4474.759765625,22.130052567,0
1.194,-4461.683105469,27.382457733,0
1.196,-4452.967285156,28.076265335,0
1.198,-4447.958496094,25.732400894,0
1.200,-4442.251953125,24.452415466,0
1.202,-4436.468261719,23.516550064,0
1.204,-4432.015625000,21.753339767,0
1.206,-4432.894042969,16.235944748,0
1.208,-4438.858886719,7.988725185,0
1.210,-4449.616699219,-2.153757811,0
1.212,-4445.957031250,1.170952439,0
1.214,-4437.615234375,7.398952961,0
1.216,-4434.498535156,8.178530693,0
1.218,-4430.746093750,9.279522896,0
1.220,-4433.844238281,4.807850838,0
1.222,-4436.083007813,1.998209119,0
1.224,-4431.146484375,5.393417835,0
1.226,-4437.873535156,-1.037064791,0
1.228,-4445.771484375,-6.949620724,0
1.230,-4452.290527344,-10.475293159,0
1.232,-4472.597656250,-23.941608429,0
1.234,-4486.107421875,-29.128376007,0
1.236,-4480.129882813,-18.006048203,0
1.238,-4473.445312500,-8.805547714,0
1.240,-4474.472656250,-7.647464275,0
1.242,-4473.868652344,-5.478273392,0
1.244,-4474.969726563,-5.117102623,0
1.246,-4472.298339844,-1.902448654,0
1.248,-4476.335937500,-4.619805813,0
1.250,-4477.435058594,-4.448089600,0
1.252,-4470.380371094,2.027352333,0
1.254,-4475.378417969,-2.310482979,0
1.256,-4478.310546875,-4.077680111,0
1.258,-4474.268066406,-0.027128145,0
1.260,-4473.646972656,0.461819917,0
1.262,-4460.657226563,10.462045670,0
1.264,-4448.485351563,17.603973389,0
1.266,-4454.219726563,9.231923103,0
1.268,-4464.131347656,-0.528812587,0
